"name"	"lat"	"lon"	"code"	"country"	"pop"	"date"	"capital"
"Kulti"	23.73166	86.84372	"PPL"	"IN"	305405	"2014-10-14"	0
"Kulpahar"	25.32007	79.63931	"PPL"	"IN"	18976	"2015-08-07"	0
"Kulittalai"	10.93487	78.41251	"PPL"	"IN"	26822	"2014-10-14"	0
"Kulgam"	33.64456	75.01923	"PPL"	"IN"	16246	"2015-09-06"	0
"Kulattur"	9.00234	78.1925	"PPL"	"IN"	10632	"2014-10-14"	0
"Kukshi"	22.20677	74.75788	"PPL"	"IN"	26183	"2015-09-06"	0
"Kukatpalli"	17.48486	78.41376	"PPL"	"IN"	341709	"2014-10-10"	0
"Kuju"	23.72757	85.50616	"PPL"	"IN"	19390	"2014-10-14"	0
"Kudligi"	14.905	76.38527	"PPL"	"IN"	22975	"2015-11-08"	0
"Kudal"	16.01148	73.68867	"PPL"	"IN"	14432	"2014-10-13"	0
"Kudachi"	16.62784	74.85408	"PPL"	"IN"	19272	"2014-10-14"	0
"Kuchera"	26.98747	73.97108	"PPL"	"IN"	21796	"2014-10-14"	0
"Kuchaman"	27.14745	74.85655	"PPL"	"IN"	56725	"2014-10-14"	0
"Kuchaiburi"	22.26675	86.17385	"PPL"	"IN"	23072	"2014-10-14"	0
"Krishnarajpet"	12.66621	76.4877	"PPL"	"IN"	24289	"2015-11-08"	0
"Krishnanagar"	23.40576	88.49073	"PPL"	"IN"	145926	"2014-10-14"	0
"Krishnagiri"	12.51921	78.21382	"PPL"	"IN"	66419	"2014-10-14"	0
"Kozhikode"	11.24802	75.7804	"PPLA2"	"IN"	439922	"2016-10-17"	0
"Koynanagar"	17.4	73.76667	"PPL"	"IN"	28091	"2014-10-13"	0
"Kovvur"	17.0162	81.72934	"PPL"	"IN"	40379	"2014-10-10"	0
"Kovur"	14.5005	79.98518	"PPL"	"IN"	35600	"2017-01-04"	0
"Kovilpatti"	9.17167	77.86989	"PPL"	"IN"	90296	"2014-10-14"	0
"Kovalam"	8.36667	76.99667	"PPL"	"IN"	6000	"2012-01-17"	0
"Kotwa"	25.0308	81.31908	"PPL"	"IN"	13916	"2016-02-11"	0
"Kotturu"	14.82442	76.22005	"PPL"	"IN"	24004	"2014-10-14"	0
"Kottayam"	9.58692	76.52132	"PPL"	"IN"	59437	"2014-10-13"	0
"Kottapalli"	18.49543	79.0943	"PPL"	"IN"	9899	"2014-10-10"	0
"Kottaiyur"	10.11007	78.79555	"PPL"	"IN"	11519	"2014-10-14"	0
"Kottagudem"	17.55106	80.61779	"PPL"	"IN"	79247	"2014-10-12"	0
"Kotra"	25.8077	79.30909	"PPL"	"IN"	8534	"2015-08-07"	0
"Kotputli"	27.70207	76.19911	"PPL"	"IN"	43651	"2014-10-14"	0
"Kotma"	23.20383	81.97904	"PPL"	"IN"	31756	"2014-10-14"	0
"Kot Isa Khan"	30.94659	75.1378	"PPL"	"IN"	9639	"2015-05-06"	0
"Kothi"	24.7526	80.77751	"PPL"	"IN"	7790	"2015-08-07"	0
"Kotdwara"	29.74612	78.52219	"PPL"	"IN"	27009	"2015-08-07"	0
"Kotar"	24.69802	80.98073	"PPL"	"IN"	6953	"2015-08-07"	0
"Kotaparh"	19.14256	82.32536	"PPL"	"IN"	15479	"2013-02-08"	0
"Kotamangalam"	10.06435	76.62843	"PPL"	"IN"	37543	"2017-04-06"	0
"Kotagiri"	11.42072	76.86035	"PPL"	"IN"	28848	"2014-10-14"	0
"Kota"	25.18254	75.83907	"PPL"	"IN"	763088	"2014-10-14"	0
"Kota"	24.44643	83.13063	"PPL"	"IN"	14632	"2015-08-07"	0
"Kota"	22.29507	82.02366	"PPL"	"IN"	15582	"2015-09-06"	0
"Kosigi"	15.8551	77.24463	"PPL"	"IN"	15455	"2015-11-08"	0
"Kosi"	27.79449	77.4368	"PPL"	"IN"	52492	"2015-08-07"	0
"Kosamba"	21.46202	72.95842	"PPL"	"IN"	33221	"2014-10-13"	0
"Korwai"	24.11774	78.04007	"PPL"	"IN"	15136	"2014-10-14"	0
"Korukollu"	16.5	81.25	"PPL"	"IN"	8543	"2014-10-10"	0
"Koregaon"	18.64573	74.05909	"PPL"	"IN"	25846	"2014-10-13"	0
"Korba"	22.3458	82.69633	"PPL"	"IN"	419146	"2014-10-14"	0
"Koratla"	18.82154	78.71186	"PPL"	"IN"	60231	"2014-10-10"	0
"Koratagere"	13.522	77.2373	"PPL"	"IN"	14445	"2015-10-04"	0
"Koraput"	18.81199	82.71048	"PPL"	"IN"	41170	"2015-09-06"	0
"Koradachcheri"	10.76987	79.49209	"PPL"	"IN"	6151	"2014-10-14"	0
"Koppal"	15.34522	76.15478	"PPL"	"IN"	60868	"2014-10-14"	0
"Koppa"	13.53044	75.36329	"PPL"	"IN"	5124	"2014-10-14"	0
"Kopargaon"	19.88239	74.47605	"PPL"	"IN"	65116	"2014-10-13"	0
"Kopaganj"	26.01923	83.5663	"PPL"	"IN"	33539	"2015-09-06"	0
"Konnur"	16.20138	74.74886	"PPL"	"IN"	19166	"2014-10-14"	0
"Konnagar"	22.70508	88.34446	"PPL"	"IN"	76082	"2014-10-14"	0
"Konganapuram"	11.57105	77.9004	"PPL"	"IN"	8331	"2017-05-07"	0
"Kondapalle"	16.61989	80.54244	"PPL"	"IN"	38714	"2015-09-06"	0
"Kondalwadi"	18.80727	77.77031	"PPL"	"IN"	14770	"2015-08-07"	0
"Kondagaon"	19.59083	81.664	"PPL"	"IN"	27626	"2014-10-14"	0
"Konch"	25.99451	79.15127	"PPL"	"IN"	52773	"2014-10-14"	0
"Konarka"	19.89758	86.11413	"PPL"	"IN"	16834	"2014-10-14"	0
"Konanur"	12.63016	76.05037	"PPL"	"IN"	9555	"2015-11-08"	0
"Kombai"	9.84672	77.29577	"PPL"	"IN"	13209	"2014-10-14"	0
"Kolasib"	24.22388	92.67869	"PPL"	"IN"	25000	"2014-10-14"	0
"Kollegal"	12.15449	77.11051	"PPL"	"IN"	56497	"2016-09-08"	0
"Kolhapur"	16.69563	74.23167	"PPL"	"IN"	516142	"2017-03-17"	0
"Kolaras"	25.21928	77.61167	"PPL"	"IN"	17174	"2015-08-07"	0
"Kolar"	13.13768	78.12999	"PPL"	"IN"	126441	"2016-10-08"	0
"Colachel"	8.17938	77.25818	"PPL"	"IN"	23095	"2014-10-14"	0
"Kokrajhar"	26.40107	90.27286	"PPL"	"IN"	31971	"2014-10-13"	0
"Kohima"	25.67467	94.11099	"PPLA"	"IN"	92113	"2014-10-14"	0
"Koelwar"	25.58055	84.79751	"PPL"	"IN"	25494	"2015-10-04"	0
"Kodungallur"	10.23263	76.19513	"PPL"	"IN"	34210	"2017-02-04"	0
"Kodumudi"	11.07751	77.88363	"PPL"	"IN"	13053	"2014-10-14"	0
"Kodoli"	16.87639	74.1909	"PPL"	"IN"	17537	"2014-10-13"	0
"Kodinar"	20.79393	70.70216	"PPL"	"IN"	34930	"2014-10-13"	0
"Kodigenahalli"	13.72136	77.38629	"PPL"	"IN"	5727	"2015-10-04"	0
"Kodarma"	24.46753	85.59397	"PPL"	"IN"	19180	"2015-11-08"	0
"Kodar"	16.9985	79.9656	"PPL"	"IN"	59170	"2014-10-10"	0
"Kodala"	19.62425	84.94075	"PPL"	"IN"	13187	"2014-10-14"	0
"Kodaikanal"	10.23925	77.48932	"PPL"	"IN"	35021	"2014-10-14"	0
"Kochinda"	21.7457	84.35105	"PPL"	"IN"	14081	"2014-10-14"	0
"Koch Bihar"	26.32539	89.44508	"PPL"	"IN"	78737	"2017-02-05"	0
"Koath"	25.32643	84.25983	"PPL"	"IN"	16725	"2015-10-04"	0
"Kizhake Chalakudi"	10.30067	76.33763	"PPL"	"IN"	49330	"2014-10-13"	0
"Kithor"	28.86684	77.93861	"PPL"	"IN"	25262	"2015-07-03"	0
"Kishtwar"	33.31346	75.76726	"PPL"	"IN"	20553	"2014-10-13"	0
"Kishni"	27.02487	79.262	"PPL"	"IN"	9852	"2014-10-14"	0
"Kishanpur"	25.64232	81.0227	"PPL"	"IN"	6104	"2015-08-07"	0
"Kishangarh"	27.81889	76.72972	"PPL"	"IN"	10288	"2014-10-14"	0
"Kishangarh"	26.5741	74.86685	"PPL"	"IN"	131749	"2014-10-14"	0
"Kishanganj"	26.10224	87.95534	"PPL"	"IN"	94807	"2016-02-11"	0
"Kiri Buru"	22.08333	85.35	"PPL"	"IN"	9719	"2014-10-14"	0
"Kiratpur"	29.50671	78.20613	"PPL"	"IN"	60223	"2015-04-08"	0
"Kiraoli"	27.13768	77.78516	"PPL"	"IN"	21024	"2015-08-07"	0
"Kiranur"	10.59358	77.5028	"PPL"	"IN"	6487	"2014-10-14"	0
"Kiranur"	10.56988	78.78682	"PPL"	"IN"	10133	"2014-10-14"	0
"Kirakat"	25.63745	82.91596	"PPL"	"IN"	14034	"2015-08-07"	0
"Kinwat"	19.62557	78.1987	"PPL"	"IN"	25956	"2015-08-07"	0
"Kilvelur"	10.76721	79.74186	"PPL"	"IN"	7629	"2014-10-14"	0
"Kichha"	28.91154	79.52009	"PPL"	"IN"	34904	"2015-10-04"	0
"Khutar"	28.20307	80.27046	"PPL"	"IN"	15618	"2014-10-14"	0
"Khusropur"	25.48174	85.38492	"PPL"	"IN"	12976	"2016-01-07"	0
"Khurja"	28.25382	77.85535	"PPL"	"IN"	105909	"2015-08-07"	0
"Khurda"	20.18268	85.61629	"PPL"	"IN"	42526	"2014-10-14"	0
"Khurai"	24.04372	78.33014	"PPL"	"IN"	31613	"2015-08-07"	0
"Khunti"	23.07533	85.27903	"PPL"	"IN"	31366	"2014-10-14"	0
"Khuldabad"	20.00671	75.19245	"PPL"	"IN"	15213	"2015-09-06"	0
"Khujner"	23.78597	76.61773	"PPL"	"IN"	9950	"2015-09-06"	0
"Khudaganj"	28.14607	79.71472	"PPL"	"IN"	12636	"2015-10-04"	0
"Khowai"	24.07964	91.59972	"PPL"	"IN"	20046	"2013-10-30"	0
"Khopoli"	18.78562	73.34589	"PPL"	"IN"	64460	"2014-10-13"	0
"Khonsa"	27.01667	95.56667	"PPL"	"IN"	10187	"2014-10-14"	0
"Khirkiyan"	22.16732	76.86137	"PPL"	"IN"	18498	"2015-08-07"	0
"Khilchipur"	24.03943	76.578	"PPL"	"IN"	16411	"2014-10-14"	0
"Khetri"	28.00069	75.78644	"PPL"	"IN"	17177	"2014-10-14"	0
"Khetia"	21.67124	74.58535	"PPL"	"IN"	15021	"2012-11-08"	0
"Kheri"	27.90354	80.79754	"PPL"	"IN"	26327	"2015-09-06"	0
"Kheralu"	23.88534	72.61869	"PPL"	"IN"	20755	"2014-10-13"	0
"Khem Karan"	31.14443	74.55938	"PPL"	"IN"	12637	"2015-09-06"	0
"Khekra"	28.86586	77.2841	"PPL"	"IN"	42408	"2015-05-06"	0
"Khedbrahma"	24.0299	73.04632	"PPL"	"IN"	29402	"2017-03-28"	0
"Kheda"	22.75218	72.68533	"PPL"	"IN"	24767	"2014-10-13"	0
"Khed"	18.33811	73.84677	"PPL"	"IN"	7370	"2014-10-13"	0
"Khed"	17.71888	73.39693	"PPL"	"IN"	14829	"2014-10-13"	0
"Khaur"	32.6027	74.80918	"PPL"	"IN"	6690	"2014-10-13"	0
"Khatra"	22.97617	86.85462	"PPL"	"IN"	16484	"2014-10-14"	0
"Khatima"	28.92134	79.97075	"PPL"	"IN"	15714	"2015-10-04"	0
"Khategaon"	22.59573	76.9133	"PPL"	"IN"	23405	"2015-08-07"	0
"Khatauli"	29.27844	77.73302	"PPL"	"IN"	64731	"2015-09-06"	0
"Kharupatia"	26.51839	92.14722	"PPL"	"IN"	18599	"2014-10-13"	0
"Kharsia"	21.98953	83.10476	"PPL"	"IN"	18256	"2015-09-06"	0
"Kharsawan"	22.79041	85.83132	"PPL"	"IN"	7216	"2014-10-14"	0
"Kharod"	21.7442	82.5788	"PPL"	"IN"	8926	"2015-09-06"	0
"Kharkhauda"	28.8787	76.91069	"PPL"	"IN"	21320	"2015-01-07"	0
"Kharkhauda"	28.83644	77.74159	"PPL"	"IN"	13189	"2015-05-06"	0
"Kharhial"	20.28845	82.7606	"PPL"	"IN"	14007	"2014-10-14"	0
"Khargupur"	27.37611	81.9882	"PPL"	"IN"	9576	"2015-08-07"	0
"Khargone"	21.82292	75.61394	"PPL"	"IN"	94985	"2015-09-06"	0
"Khargapur"	24.823	79.144	"PPL"	"IN"	13506	"2014-10-14"	0
"Kharela"	25.54277	79.81235	"PPL"	"IN"	13798	"2015-08-07"	0
"Khardah"	22.71861	88.37806	"PPL"	"IN"	128346	"2014-10-14"	0
"Kharar"	30.74632	76.64689	"PPL"	"IN"	45691	"2015-09-06"	0
"Kharar"	22.72211	87.67824	"PPL"	"IN"	12049	"2014-10-14"	0
"Kharakvasla"	18.43997	73.77545	"PPL"	"IN"	23677	"2014-10-13"	0
"Kharagpur"	25.12446	86.55578	"PPL"	"IN"	27492	"2014-10-14"	0
"Kharagpur"	22.33971	87.32501	"PPL"	"IN"	219665	"2014-10-14"	0
"Khapa"	21.42243	78.98168	"PPL"	"IN"	15175	"2016-02-11"	0
"Khanpur"	28.53446	78.06546	"PPL"	"IN"	14688	"2014-10-14"	0
"Khanpur"	24.73241	76.39601	"PPL"	"IN"	14854	"2014-10-14"	0
"Khanna"	30.70547	76.22196	"PPL"	"IN"	117137	"2015-08-07"	0
"Khandwa"	21.82427	76.35086	"PPL"	"IN"	182841	"2015-08-07"	0
"Khandela"	27.60499	75.502	"PPL"	"IN"	23164	"2014-10-14"	0
"Khanapur"	15.63969	74.50847	"PPL"	"IN"	17216	"2014-10-14"	0
"Khammam"	17.24767	80.14368	"PPL"	"IN"	170503	"2014-10-12"	0
"Khamharia"	20.976	82.25116	"PPL"	"IN"	6998	"2015-09-06"	0
"Khamgaon"	20.70738	76.56827	"PPL"	"IN"	94604	"2014-10-13"	0
"Khambhat"	22.31744	72.61916	"PPL"	"IN"	81328	"2014-10-13"	0
"Khambhaliya"	22.20685	69.65031	"PPL"	"IN"	38121	"2014-10-13"	0
"Khamaria"	23.22558	79.88007	"PPLQ"	"IN"	15019	"2015-08-07"	0
"Khamanon Kalan"	30.81725	76.35478	"PPL"	"IN"	9396	"2015-08-07"	0
"Khallikot"	19.60908	85.08609	"PPL"	"IN"	11698	"2016-06-22"	0
"Khalilabad"	26.77268	83.07179	"PPL"	"IN"	45321	"2015-09-06"	0
"Khajuraho Group of Monuments"	24.84809	79.93351	"PPL"	"IN"	25662	"2016-10-22"	0
"Khairagarh"	26.94269	77.8189	"PPL"	"IN"	20095	"2016-07-05"	0
"Khairagarh"	21.41859	80.97942	"PPL"	"IN"	15734	"2015-09-06"	0
"Khairabad"	27.52698	80.75461	"PPL"	"IN"	42125	"2015-09-06"	0
"Khair"	27.94195	77.84243	"PPL"	"IN"	30173	"2015-08-07"	0
"Khailar"	25.34127	78.53133	"PPL"	"IN"	13334	"2015-08-07"	0
"Khagaul"	25.57898	85.04564	"PPL"	"IN"	51577	"2016-01-07"	0
"Khagaria"	25.5022	86.46708	"PPL"	"IN"	49982	"2015-11-08"	0
"Khaga"	25.77215	81.10393	"PPL"	"IN"	13338	"2015-08-07"	0
"Khadki"	18.5635	73.85205	"PPL"	"IN"	75654	"2014-10-13"	0
"Khada"	27.18333	83.88333	"PPL"	"IN"	16350	"2014-10-14"	0
"Khachrod"	23.42322	75.28185	"PPL"	"IN"	31825	"2014-10-14"	0
"Kesinga"	20.18778	83.21949	"PPL"	"IN"	17994	"2014-10-14"	0
"Keshorai Patan"	25.29275	75.93948	"PPL"	"IN"	23464	"2014-10-14"	0
"Keshod"	21.30328	70.24861	"PPL"	"IN"	68518	"2014-10-13"	0
"Kerur"	16.01384	75.54631	"PPL"	"IN"	17928	"2014-10-14"	0
"Kenduadih"	23.77574	86.37609	"PPL"	"IN"	9032	"2014-10-14"	0
"Kendraparha"	20.50166	86.42227	"PPL"	"IN"	43843	"2014-10-14"	0
"Kenda"	23.1959	86.51499	"PPL"	"IN"	15131	"2014-10-14"	0
"Kemri"	28.80673	79.2048	"PPL"	"IN"	26726	"2015-06-07"	0
"Kelamangalam"	12.60307	77.85193	"PPL"	"IN"	11328	"2016-11-22"	0
"Kekri"	25.97132	75.14992	"PPL"	"IN"	37850	"2014-10-14"	0
"Kayattar"	8.94708	77.77206	"PPL"	"IN"	10007	"2014-10-14"	0
"Kayankulam"	9.18173	76.50093	"PPL"	"IN"	64183	"2017-04-06"	0
"Kayalpattinam"	8.57143	78.11992	"PPL"	"IN"	36175	"2014-10-14"	0
"Kawardha"	22.00853	81.23148	"PPL"	"IN"	35238	"2015-09-06"	0
"Kawant"	22.09282	74.05078	"PPL"	"IN"	8618	"2015-10-04"	0
"Kaveripatnam"	12.42186	78.2188	"PPL"	"IN"	14208	"2016-11-22"	0
"Kavaratti"	10.56688	72.64203	"PPLA"	"IN"	10688	"2014-10-13"	0
"Kavali"	14.9163	79.99449	"PPL"	"IN"	83352	"2015-09-06"	0
"Kattuputtur"	10.99367	78.21929	"PPL"	"IN"	11040	"2014-10-14"	0
"Kattivakkam"	13.21667	80.31667	"PPL"	"IN"	34595	"2014-10-14"	0
"Kattanam"	9.17614	76.56325	"PPL"	"IN"	19764	"2017-04-06"	0
"Katras"	23.79752	86.29834	"PPL"	"IN"	57349	"2014-10-14"	0
"Katra"	32.99167	74.93195	"PPL"	"IN"	9106	"2014-10-13"	0
"Katra"	27.50871	82.02636	"PPL"	"IN"	6853	"2015-08-07"	0
"Katpur"	21.05869	71.79457	"PPL"	"IN"	6981	"2014-10-13"	0
"Katpadi"	12.96951	79.14552	"PPL"	"IN"	16408	"2014-10-14"	0
"Katoya"	23.64558	88.13258	"PPL"	"IN"	78408	"2014-10-14"	0
"Katol"	21.27388	78.5858	"PPL"	"IN"	41893	"2015-04-08"	0
"Katihar"	25.53852	87.57044	"PPL"	"IN"	192555	"2014-10-14"	0
"Kati"	17.96137	75.88895	"PPL"	"IN"	12022	"2014-10-13"	0
"Kathua"	32.36941	75.52539	"PPL"	"IN"	48551	"2015-09-06"	0
"Kathor"	21.28854	72.9407	"PPL"	"IN"	15311	"2014-10-13"	0
"Katghora"	22.50247	82.54279	"PPL"	"IN"	20113	"2015-09-06"	0
"Katangi"	23.44124	79.79621	"PPL"	"IN"	17816	"2015-08-07"	0
"Katangi"	21.77369	79.80513	"PPL"	"IN"	15321	"2015-08-07"	0
"Kasrawad"	22.12745	75.61101	"PPL"	"IN"	21484	"2014-10-14"	0
"Kashipur"	29.21399	78.95693	"PPL"	"IN"	103138	"2014-10-14"	0
"Kasganj"	27.80882	78.64579	"PPL"	"IN"	99462	"2015-08-07"	0
"Kasauli"	30.89856	76.96587	"PPL"	"IN"	5215	"2014-10-13"	0
"Kasaragod"	12.49838	74.98959	"PPL"	"IN"	53309	"2014-10-13"	0
"Karwar"	14.81361	74.12972	"PPL"	"IN"	64457	"2014-10-14"	0
"Karur"	10.95771	78.08095	"PPL"	"IN"	76915	"2014-10-14"	0
"Karumbakkam"	12.70203	80.0911	"PPL"	"IN"	11992	"2015-09-06"	0
"Kartarpur"	31.44268	75.49847	"PPL"	"IN"	26701	"2015-09-06"	0
"Karsiyang"	26.88251	88.27729	"PPL"	"IN"	46427	"2014-10-14"	0
"Karrapur"	23.94891	78.86584	"PPL"	"IN"	9993	"2014-10-14"	0
"Karol Bagh"	28.65136	77.19072	"PPLX"	"IN"	505241	"2015-05-06"	0
"Karnal"	29.69197	76.98448	"PPL"	"IN"	225049	"2015-01-07"	0
"Karmala"	18.4077	75.19386	"PPL"	"IN"	22809	"2014-10-13"	0
"Karkala"	13.21428	74.99234	"PPL"	"IN"	25374	"2015-10-04"	0
"Karjat"	18.9107	73.32354	"PPL"	"IN"	34554	"2014-10-13"	0
"Kariapatti"	9.67505	78.09992	"PPL"	"IN"	14398	"2014-10-14"	0
"Karimpur"	23.97594	88.61917	"PPL"	"IN"	9565	"2014-10-14"	0
"Karimnagar"	18.43915	79.12856	"PPL"	"IN"	228745	"2014-10-10"	0
"Karimganj"	24.86919	92.35543	"PPL"	"IN"	55290	"2014-10-13"	0
"Karhal"	27.00089	78.93935	"PPL"	"IN"	26693	"2015-08-07"	0
"Kargil"	34.55765	76.12622	"PPL"	"IN"	13838	"2014-10-13"	0
"Karera"	25.45815	78.13583	"PPL"	"IN"	26212	"2015-08-07"	0
"Kareli"	22.91533	79.06378	"PPL"	"IN"	27808	"2015-08-07"	0
"Karauli"	26.49831	77.02755	"PPL"	"IN"	73717	"2014-10-14"	0
"Karari"	25.45241	81.42675	"PPL"	"IN"	14403	"2014-10-14"	0
"Karanja"	20.48273	77.48857	"PPL"	"IN"	64734	"2015-08-07"	0
"Karamsad"	22.54243	72.90392	"PPL"	"IN"	32380	"2014-10-13"	0
"Karambakkudi"	10.45787	79.13971	"PPL"	"IN"	12371	"2014-10-14"	0
"Karamadai"	11.24058	76.96009	"PPL"	"IN"	31188	"2014-10-14"	0
"Karaikkudi"	10.0661	78.76787	"PPL"	"IN"	91908	"2014-10-14"	0
"Karaikal"	10.91667	79.83333	"PPL"	"IN"	79653	"2014-10-14"	0
"Karad"	17.28937	74.18183	"PPL"	"IN"	55663	"2016-06-22"	0
"Kapurthala"	31.38011	75.38105	"PPL"	"IN"	92667	"2014-10-14"	0
"Captainganj"	26.9264	83.71334	"PPL"	"IN"	12299	"2015-09-06"	0
"Kapren"	25.40529	76.07431	"PPL"	"IN"	19671	"2014-10-14"	0
"Kapadvanj"	23.02302	73.07113	"PPL"	"IN"	44764	"2015-10-04"	0
"Kantilo"	20.36436	85.19634	"PPL"	"IN"	8861	"2014-10-14"	0
"Kanth"	29.05939	78.62951	"PPL"	"IN"	24883	"2015-08-07"	0
"Kantabanji"	20.46709	82.92042	"PPL"	"IN"	21024	"2014-10-14"	0
"Kant"	27.81049	79.79185	"PPL"	"IN"	24430	"2016-03-10"	0
"Kanpur"	26.46523	80.34975	"PPL"	"IN"	2823249	"2015-08-08"	0
"Kanor"	24.43437	74.26546	"PPL"	"IN"	13089	"2014-10-14"	0
"Kanodar"	24.08932	72.39354	"PPL"	"IN"	11953	"2015-09-06"	0
"Kannod"	22.66764	76.74286	"PPL"	"IN"	15870	"2015-10-04"	0
"Kanniyakumari"	8.09008	77.53841	"PPL"	"IN"	20540	"2014-10-14"	0
"Kannavam"	11.8445	75.66266	"PPL"	"IN"	8880	"2015-11-08"	0
"Kannauj"	27.05524	79.9188	"PPL"	"IN"	76714	"2015-08-07"	0
"Kannangad"	12.30814	75.10632	"PPL"	"IN"	68450	"2014-10-13"	0
"Kannad"	20.25684	75.13786	"PPL"	"IN"	42056	"2015-09-06"	0
"Kankon"	15.02698	74.04617	"PPL"	"IN"	12444	"2014-10-14"	0
"Kankipadu"	16.4353	80.76715	"PPL"	"IN"	14249	"2015-09-06"	0
"Kanker"	20.27193	81.49177	"PPL"	"IN"	25984	"2015-09-06"	0
"Kanke"	23.43362	85.3211	"PPL"	"IN"	16712	"2014-10-14"	0
"Kankauli"	16.26609	73.71217	"PPL"	"IN"	15735	"2016-07-28"	0
"Kanigiri"	15.40555	79.50694	"PPL"	"IN"	25045	"2017-01-04"	0
"Kangar"	32.09135	76.26267	"PPL"	"IN"	9158	"2015-09-06"	0
"Kangayam"	11.00599	77.5609	"PPL"	"IN"	31364	"2014-10-14"	0
"Kandukur"	15.21542	79.9039	"PPL"	"IN"	53662	"2014-10-10"	0
"Kandri"	21.4203	79.27663	"PPL"	"IN"	8315	"2015-08-07"	0
"Kandra"	22.8517	86.05192	"PPL"	"IN"	6902	"2014-10-14"	0
"Kandla"	23.03333	70.21667	"PPL"	"IN"	25845	"2017-03-19"	0
"Kandi"	23.95946	88.04018	"PPL"	"IN"	54848	"2014-10-14"	0
"Kandhla"	29.32104	77.27101	"PPL"	"IN"	43387	"2015-04-08"	0
"Kanchipuram"	12.83515	79.70006	"PPL"	"IN"	155029	"2014-10-14"	0
"Kankanhalli"	12.54654	77.42005	"PPL"	"IN"	50752	"2016-09-08"	0
"Kamuthi"	9.40732	78.37337	"PPL"	"IN"	13342	"2014-10-14"	0
"Kamthi"	21.21615	79.1973	"PPL"	"IN"	86213	"2015-08-07"	0
"Kampli"	15.40626	76.60013	"PPL"	"IN"	36641	"2015-12-05"	0
"Kampil"	27.61268	79.27687	"PPL"	"IN"	9200	"2015-08-07"	0
"Cumbum"	9.73647	77.2847	"PPL"	"IN"	60828	"2014-10-14"	0
"Kamarhati"	22.67111	88.37472	"PPL"	"IN"	332965	"2014-10-14"	0
"Kamareddi"	18.32001	78.34177	"PPL"	"IN"	71042	"2014-10-10"	0
"Kaman"	27.65791	77.26908	"PPL"	"IN"	33524	"2014-10-14"	0
"Kamalpur"	24.19593	91.83438	"PPL"	"IN"	5508	"2017-03-19"	0
"Kamalganj"	27.26181	79.63134	"PPL"	"IN"	16222	"2015-08-07"	0
"Kamalapuram"	14.5983	78.66948	"PPL"	"IN"	14677	"2014-10-10"	0
"Kamakhyanagar"	20.93385	85.54489	"PPL"	"IN"	15818	"2014-10-14"	0
"Kalyani"	22.98333	88.48333	"PPL"	"IN"	93184	"2014-10-14"	0
"Kalyan"	19.2437	73.13554	"PPL"	"IN"	1262255	"2014-10-13"	0
"Kalundri"	18.9802	73.12708	"PPL"	"IN"	8101	"2014-10-13"	0
"Kalugumalai"	9.14726	77.70424	"PPL"	"IN"	15423	"2014-10-14"	0
"Kalpi"	26.11667	79.73333	"PPL"	"IN"	44339	"2014-10-14"	0
"Kalpatta"	11.60871	76.08343	"PPL"	"IN"	29602	"2017-02-04"	0
"Kalol"	22.60777	73.46272	"PPL"	"IN"	25929	"2014-10-13"	0
"Kalna"	23.21944	88.36295	"PPL"	"IN"	53964	"2014-10-14"	0
"Kalmeshwar"	21.23219	78.91988	"PPL"	"IN"	19386	"2015-04-08"	0
"Kallupatti"	9.71667	77.86667	"PPL"	"IN"	9725	"2014-10-14"	0
"Kallidaikurichchi"	8.68301	77.46455	"PPL"	"IN"	25513	"2014-10-14"	0
"Kallakkurichchi"	11.7404	78.959	"PPL"	"IN"	40449	"2014-10-14"	0
"Kalka"	30.83982	76.94065	"PPL"	"IN"	32205	"2015-09-06"	0
"Kaliyaganj"	25.63442	88.32665	"PPL"	"IN"	51748	"2014-10-14"	0
"Kanina Khas"	28.33093	76.31099	"PPL"	"IN"	10815	"2015-06-07"	0
"Kalinagar"	28.62019	80.08152	"PPL"	"IN"	10728	"2014-10-14"	0
"Kalimpong"	27.07059	88.47529	"PPL"	"IN"	43000	"2015-08-07"	0
"Kalghatgi"	15.18315	74.97099	"PPL"	"IN"	15428	"2014-10-14"	0
"Kalavai"	12.77029	79.41999	"PPL"	"IN"	10057	"2014-10-14"	0
"Kalavad"	22.20789	70.38343	"PPL"	"IN"	26287	"2014-10-13"	0
"Kalas"	18.17241	74.79045	"PPL"	"IN"	14858	"2014-10-13"	0
"Kalanwali"	29.83573	74.9717	"PPL"	"IN"	27355	"2015-05-06"	0
"Kalanaur"	32.01227	75.15063	"PPL"	"IN"	13671	"2014-10-14"	0
"Kalanaur"	28.82823	76.3955	"PPL"	"IN"	17725	"2015-08-07"	0
"Kalamnuri"	19.67386	77.31149	"PPL"	"IN"	22708	"2014-10-13"	0
"Kalamb"	19.04437	73.95554	"PPL"	"IN"	27287	"2014-10-13"	0
"Kalakkadu"	8.51228	77.5535	"PPL"	"IN"	27845	"2014-10-14"	0
"Kalagarh Project Colony"	29.4778	78.78449	"PPL"	"IN"	13298	"2015-08-07"	0
"Kaladhungi"	29.28351	79.351	"PPL"	"IN"	6763	"2015-10-04"	0
"Kakrala"	27.89269	79.1945	"PPL"	"IN"	35690	"2014-10-14"	0
"Kakori"	26.868	80.7857	"PPL"	"IN"	18332	"2014-10-14"	0
